params,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_epsilon,param_fit_intercept,param_l1_ratio,param_learning_rate,param_loss,param_penalty,param_random_state,param_shuffle,param_verbose,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0304783880711,0.00348851084709,-4.38162540797e+11,-4.35203886406e+11,10.00001,10.00001,True,0.60000000000000009,constant,huber,none,56,False,12,867,-6.41391291198e+11,-5.83233836139e+11,-5.21639614851e+11,-5.1728062351e+11,-4.27942519486e+11,-4.84896453997e+11,-4.29512141364e+11,-3.95888626661e+11,-4.40578739501e+11,-5.08788928633e+11,-6.14291823161e+11,-5.24386852848e+11,-3.17496981267e+11,-3.63338149406e+11,-1.12447215546e+11,-1.03817620052e+11,0.00766009506749,0.00174308845709,1.58164328157e+11,1.41868953325e+11
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0384972989559,0.00282552838326,-4.38162540797e+11,-4.35203886406e+11,10.00001,10.00001,True,0.60000000000000009,constant,huber,none,56,False,4,867,-6.41391291198e+11,-5.83233836139e+11,-5.21639614851e+11,-5.1728062351e+11,-4.27942519486e+11,-4.84896453997e+11,-4.29512141364e+11,-3.95888626661e+11,-4.40578739501e+11,-5.08788928633e+11,-6.14291823161e+11,-5.24386852848e+11,-3.17496981267e+11,-3.63338149406e+11,-1.12447215546e+11,-1.03817620052e+11,0.0232276219667,0.00125658799048,1.58164328157e+11,1.41868953325e+11
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0321319997311,0.00308841466904,-5.00632385898e+11,-5.01244929487e+11,10.00001,10.00001,True,0.60000000000000009,constant,huber,none,76,True,12,907,-5.13470587747e+11,-4.67776816154e+11,-6.982811704e+11,-6.88466462862e+11,-6.72376836554e+11,-7.61582743184e+11,-4.63098249494e+11,-4.30329657301e+11,-6.0357076722e+11,-6.74920892303e+11,-6.67016238121e+11,-5.66940584253e+11,-2.62210730133e+11,-3.01763751611e+11,-1.25034507514e+11,-1.18178528229e+11,0.00439387559355,0.00130254749475,1.95682580338e+11,2.03097463504e+11
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0315642058849,0.00411742925644,-5.00632385898e+11,-5.01244929487e+11,10.00001,10.00001,True,0.60000000000000009,constant,huber,none,76,True,4,907,-5.13470587747e+11,-4.67776816154e+11,-6.982811704e+11,-6.88466462862e+11,-6.72376836554e+11,-7.61582743184e+11,-4.63098249494e+11,-4.30329657301e+11,-6.0357076722e+11,-6.74920892303e+11,-6.67016238121e+11,-5.66940584253e+11,-2.62210730133e+11,-3.01763751611e+11,-1.25034507514e+11,-1.18178528229e+11,0.00699849949848,0.00244931708434,1.95682580338e+11,2.03097463504e+11
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0280056297779,0.00316283106804,-4.38162540797e+11,-4.35203886406e+11,10.00001,10.00001,True,0.60000000000000009,constant,huber,none,76,False,12,867,-6.41391291198e+11,-5.83233836139e+11,-5.21639614851e+11,-5.1728062351e+11,-4.27942519486e+11,-4.84896453997e+11,-4.29512141364e+11,-3.95888626661e+11,-4.40578739501e+11,-5.08788928633e+11,-6.14291823161e+11,-5.24386852848e+11,-3.17496981267e+11,-3.63338149406e+11,-1.12447215546e+11,-1.03817620052e+11,0.00588318285548,0.00138856813646,1.58164328157e+11,1.41868953325e+11
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.028901219368,0.00500920414925,-4.38162540797e+11,-4.35203886406e+11,10.00001,10.00001,True,0.60000000000000009,constant,huber,none,76,False,4,867,-6.41391291198e+11,-5.83233836139e+11,-5.21639614851e+11,-5.1728062351e+11,-4.27942519486e+11,-4.84896453997e+11,-4.29512141364e+11,-3.95888626661e+11,-4.40578739501e+11,-5.08788928633e+11,-6.14291823161e+11,-5.24386852848e+11,-3.17496981267e+11,-3.63338149406e+11,-1.12447215546e+11,-1.03817620052e+11,0.00544141466117,0.00259534842985,1.58164328157e+11,1.41868953325e+11
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0393301844597,0.00346556305885,-0.00931272826664,-0.00773847797335,10.00001,10.00001,True,0.60000000000000009,constant,huber,elasticnet,56,True,12,11,-5.13363659957e-05,-8.8684346738e-05,-0.000608670046505,-0.00147752532352,-0.00150368050123,-0.00147355031375,-0.00743526110178,-0.00248795163891,-0.000466468311591,-0.00585827819784,-0.0263979466619,-0.0156841197286,-0.0230535058148,-0.0247684852885,-0.0149849573293,-0.0100692289489,0.0114017686613,0.00159165184551,0.0101068310585,0.00811370861062
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0354134142399,0.0023697912693,-0.00931272826664,-0.00773847797335,10.00001,10.00001,True,0.60000000000000009,constant,huber,elasticnet,56,True,4,11,-5.13363659957e-05,-8.8684346738e-05,-0.000608670046505,-0.00147752532352,-0.00150368050123,-0.00147355031375,-0.00743526110178,-0.00248795163891,-0.000466468311591,-0.00585827819784,-0.0263979466619,-0.0156841197286,-0.0230535058148,-0.0247684852885,-0.0149849573293,-0.0100692289489,0.00824438457681,0.000271628847863,0.0101068310585,0.00811370861062
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0399481356144,0.00338289141655,-0.000785014829652,-0.000493718827736,10.00001,10.00001,True,0.60000000000000009,constant,huber,elasticnet,56,False,12,1,-0.000645917886454,-6.39309914428e-05,-0.000503002072575,-6.94370418004e-05,-5.1906287615e-05,-0.000110753452192,-0.00037976775939,-0.00019987585332,-0.00285355080087,-1.21420186374e-05,-0.000159732091087,-0.000171207297698,-2.90823634417e-05,-0.00011672641972,-0.00165715937579,-0.00320567754708,0.0113351776284,0.00146380090111,0.000922119979132,0.00102655443546
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0287543535233,0.00335797667503,-0.000785014829652,-0.000493718827736,10.00001,10.00001,True,0.60000000000000009,constant,huber,elasticnet,56,False,4,1,-0.000645917886454,-6.39309914428e-05,-0.000503002072575,-6.94370418004e-05,-5.1906287615e-05,-0.000110753452192,-0.00037976775939,-0.00019987585332,-0.00285355080087,-1.21420186374e-05,-0.000159732091087,-0.000171207297698,-2.90823634417e-05,-0.00011672641972,-0.00165715937579,-0.00320567754708,0.00543136930726,0.00187745238227,0.000922119979132,0.00102655443546
"{'loss': 'huber', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0331726670265,0.00237613916397,-0.00300381730266,-0.00290609575499,10.00001,10.00001,True,0.60000000000000009,constant,huber,elasticnet,76,True,12,5,-0.00140949865845,-0.000382898105945,-0.00251544558911,-0.00128641476158,-0.000989672713661,-0.00131938410317,-0.00176043912782,-0.00534007375156,-0.00973143060948,-0.00267630485863,-0.000301745533925,-0.00166363729724,-0.00501880867851,-0.0065312489355,-0.00230349751029,-0.0040488042263,0.0087461695942,0.000384021208533,0.0028612876753,0.00204559956853
"{'loss': 'huber', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.035065472126,0.00284063816071,-0.00300381730266,-0.00290609575499,10.00001,10.00001,True,0.60000000000000009,constant,huber,elasticnet,76,True,4,5,-0.00140949865845,-0.000382898105945,-0.00251544558911,-0.00128641476158,-0.000989672713661,-0.00131938410317,-0.00176043912782,-0.00534007375156,-0.00973143060948,-0.00267630485863,-0.000301745533925,-0.00166363729724,-0.00501880867851,-0.0065312489355,-0.00230349751029,-0.0040488042263,0.00844121021123,0.000997018023311,0.0028612876753,0.00204559956853
"{'loss': 'huber', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0359811484814,0.0033483505249,-0.000785014829652,-0.000493718827736,10.00001,10.00001,True,0.60000000000000009,constant,huber,elasticnet,76,False,12,1,-0.000645917886454,-6.39309914428e-05,-0.000503002072575,-6.94370418004e-05,-5.1906287615e-05,-0.000110753452192,-0.00037976775939,-0.00019987585332,-0.00285355080087,-1.21420186374e-05,-0.000159732091087,-0.000171207297698,-2.90823634417e-05,-0.00011672641972,-0.00165715937579,-0.00320567754708,0.0121555544237,0.00202567303847,0.000922119979132,0.00102655443546
"{'loss': 'huber', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.030077368021,0.00345104932785,-0.000785014829652,-0.000493718827736,10.00001,10.00001,True,0.60000000000000009,constant,huber,elasticnet,76,False,4,1,-0.000645917886454,-6.39309914428e-05,-0.000503002072575,-6.94370418004e-05,-5.1906287615e-05,-0.000110753452192,-0.00037976775939,-0.00019987585332,-0.00285355080087,-1.21420186374e-05,-0.000159732091087,-0.000171207297698,-2.90823634417e-05,-0.00011672641972,-0.00165715937579,-0.00320567754708,0.00828693071447,0.00172662211839,0.000922119979132,0.00102655443546
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0345207154751,0.00226098299026,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,56,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0287100153018,0.000286999347905,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0258176028728,0.00261119008064,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,56,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00417276572462,0.000346384934118,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0278786718845,0.002605676651,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,56,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0069082935202,0.00107480166433,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0269789993763,0.00292536616325,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,56,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00597881768277,0.00151585745317,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0342141985893,0.00242814421654,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,76,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0126093777181,0.000451611896335,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0313339531422,0.00217860937119,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,76,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00942526747289,0.000222216404001,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0321521759033,0.00317993760109,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,76,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0132823570821,0.00145110201183,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'none', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0248204171658,0.00238421559334,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,none,76,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0046538640495,0.000316110949285,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0380282700062,0.00323763489723,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,56,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.013195791264,0.00212473013549,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.030804246664,0.00341629981995,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,56,True,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00648690776448,0.00183028517963,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0283297300339,0.00305554270744,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,56,False,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00466843237715,0.00105068806026,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'verbose': 4, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 56, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0273538529873,0.00343802571297,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,56,False,4,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.0046896843071,0.0011243120638,0.493237082979,0.0716212521556
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'verbose': 12, 'fit_intercept': True, 'l1_ratio': 0.60000000000000009, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'random_state': 76, 'epsilon': 10.00001, 'alpha': 10.00001}",0.0352480113506,0.00253975391388,-5.69450154207,-5.64506287896,10.00001,10.00001,True,0.60000000000000009,constant,epsilon_insensitive,elasticnet,76,True,12,53,-6.20443678458,-5.57135140251,-5.77239900479,-5.62609155311,-5.05968236392,-5.73847244188,-5.9271134245,-5.60770214371,-5.24595547801,-5.71110441778,-6.38185183217,-5.55469862732,-5.00304635323,-5.74881237811,-5.96152709536,-5.60227006723,0.00764247655829,0.000512049998205,0.493237082979,0.0716212521556
