,year,month,day,hour,airtemp(C),dewpoint(C),windspeed(m/s),skycoverage(code),1h-prec(mm),6h-prec(mm)
520,2017,1,22,17,61,50,57,-9999,0,-9999
521,2017,1,22,18,67,50,62,8,0,-9999
522,2017,1,22,19,78,50,31,-9999,0,-9999
523,2017,1,22,20,78,50,67,-9999,0,-9999
524,2017,1,22,21,72,50,51,8,-1,-9999
525,2017,1,22,22,78,56,51,-9999,8,-9999
526,2017,1,22,23,72,50,67,-9999,-1,-9999
527,2017,1,23,0,72,50,57,8,0,8
528,2017,1,23,1,72,50,46,-9999,0,-9999
529,2017,1,23,2,94,50,77,-9999,0,-9999
530,2017,1,23,3,94,44,82,8,0,-9999
531,2017,1,23,4,83,44,103,-9999,0,-9999
532,2017,1,23,5,72,44,113,-9999,0,-9999
533,2017,1,23,6,72,44,103,8,0,-9999
534,2017,1,23,7,67,39,103,-9999,0,-9999
535,2017,1,23,8,67,39,124,-9999,0,-9999
536,2017,1,23,9,61,33,108,8,0,-9999
537,2017,1,23,10,61,28,113,-9999,0,-9999
538,2017,1,23,11,61,17,154,-9999,0,-9999
539,2017,1,23,12,61,11,129,8,0,-9999
540,2017,1,23,13,61,6,88,-9999,0,-9999
541,2017,1,23,14,56,-6,98,-9999,0,-9999
542,2017,1,23,15,56,-11,129,8,0,-9999
543,2017,1,23,16,56,-11,108,-9999,0,-9999
544,2017,1,23,17,56,-11,154,-9999,0,-9999
545,2017,1,23,18,56,-6,165,8,-1,-1
546,2017,1,23,19,56,-6,144,-9999,-1,-9999
547,2017,1,23,20,61,-6,154,-9999,0,-9999
548,2017,1,23,21,50,0,144,8,-1,-9999
549,2017,1,23,22,44,6,149,-9999,-1,-9999
550,2017,1,23,23,39,11,113,-9999,23,-9999
551,2017,1,24,0,39,17,103,8,36,50
552,2017,1,24,1,33,17,113,-9999,33,-9999
553,2017,1,24,2,33,11,124,-9999,20,-9999
554,2017,1,24,3,39,17,129,8,30,-9999
555,2017,1,24,4,39,17,139,-9999,33,-9999
556,2017,1,24,5,39,17,124,-9999,41,-9999
557,2017,1,24,6,39,17,113,8,30,190
558,2017,1,24,7,44,17,103,-9999,23,-9999
559,2017,1,24,8,39,17,113,-9999,18,-9999
560,2017,1,24,9,39,17,93,8,13,-9999
561,2017,1,24,10,39,17,77,-9999,8,-9999
562,2017,1,24,11,39,17,72,-9999,-1,-9999
563,2017,1,24,12,39,17,72,8,3,70
564,2017,1,24,13,33,17,72,-9999,-1,-9999
565,2017,1,24,14,39,17,72,-9999,-1,-9999
566,2017,1,24,15,39,17,88,8,5,-9999
567,2017,1,24,16,39,17,67,-9999,3,-9999
568,2017,1,24,17,39,17,88,-9999,3,-9999
569,2017,1,24,18,39,17,67,8,43,50
570,2017,1,24,19,39,11,98,-9999,33,-9999
571,2017,1,24,20,39,11,88,-9999,5,-9999
572,2017,1,24,21,39,11,98,8,5,-9999
573,2017,1,24,22,44,22,62,-9999,23,-9999
574,2017,1,24,23,44,22,67,-9999,8,-9999
575,2017,1,25,0,50,17,72,8,8,80
576,2017,1,25,1,44,17,77,-9999,10,-9999
577,2017,1,25,2,39,11,72,-9999,5,-9999
578,2017,1,25,3,39,11,72,8,5,-9999
579,2017,1,25,4,39,6,98,-9999,-1,-9999
580,2017,1,25,5,39,-6,98,-9999,-1,-9999
581,2017,1,25,6,39,-11,88,6,0,20
582,2017,1,25,7,39,-17,93,-9999,0,-9999
583,2017,1,25,8,39,-22,98,4,0,-9999
584,2017,1,25,9,39,-17,77,6,0,-9999
585,2017,1,25,10,39,-17,103,-9999,0,-9999
586,2017,1,25,11,44,-17,72,-9999,0,-9999
587,2017,1,25,12,39,-22,72,4,0,-9999
588,2017,1,25,13,44,-17,72,4,0,-9999
589,2017,1,25,14,50,-17,82,-9999,0,-9999
590,2017,1,25,15,67,-17,72,2,0,-9999
591,2017,1,25,16,78,-17,67,2,0,-9999
592,2017,1,25,17,89,-11,77,2,0,-9999
593,2017,1,25,18,83,-6,77,2,0,-9999
594,2017,1,25,19,94,-6,98,4,0,-9999
595,2017,1,25,20,89,0,93,2,0,-9999
596,2017,1,25,21,89,6,51,2,0,-9999
597,2017,1,25,22,94,0,21,2,0,-9999
598,2017,1,25,23,89,0,0,4,0,-9999
599,2017,1,26,0,83,6,0,4,0,-9999
600,2017,1,26,1,94,11,15,4,0,-9999
601,2017,1,26,2,117,17,21,-9999,0,-9999
602,2017,1,26,3,100,11,41,6,0,-9999
603,2017,1,26,4,100,11,41,-9999,0,-9999
604,2017,1,26,5,100,11,41,-9999,0,-9999
605,2017,1,26,6,100,11,36,8,0,-9999
606,2017,1,26,7,94,11,0,-9999,0,-9999
607,2017,1,26,8,94,17,0,-9999,0,-9999
608,2017,1,26,9,89,22,21,8,0,-9999
609,2017,1,26,10,100,22,36,-9999,0,-9999
610,2017,1,26,11,106,22,26,-9999,0,-9999
611,2017,1,26,12,100,22,15,8,0,-9999
612,2017,1,26,13,89,28,21,-9999,0,-9999
613,2017,1,26,14,106,33,26,-9999,-1,-9999
614,2017,1,26,15,100,50,21,8,5,-9999
615,2017,1,26,16,100,61,41,-9999,-1,-9999
616,2017,1,26,17,100,61,51,-9999,-1,-9999
617,2017,1,26,18,111,61,62,4,0,5
618,2017,1,26,19,133,11,98,-9999,0,-9999
619,2017,1,26,20,111,-11,113,-9999,0,-9999
620,2017,1,26,21,100,-33,103,6,0,-9999
621,2017,1,26,22,89,-39,98,-9999,0,-9999
622,2017,1,26,23,83,-39,62,-9999,0,-9999
623,2017,1,27,0,83,-28,93,6,0,-9999
624,2017,1,27,1,78,-28,88,4,0,-9999
625,2017,1,27,2,78,-28,88,4,0,-9999
626,2017,1,27,3,78,-22,113,6,0,-9999
627,2017,1,27,4,78,-22,93,-9999,0,-9999
628,2017,1,27,5,72,-28,77,-9999,0,-9999
629,2017,1,27,6,67,-33,72,2,0,-9999
630,2017,1,27,7,67,-33,72,-9999,0,-9999
631,2017,1,27,8,61,-33,93,-9999,0,-9999
632,2017,1,27,9,61,-28,77,4,0,-9999
633,2017,1,27,10,61,-39,93,4,0,-9999
634,2017,1,27,11,61,-39,88,-9999,0,-9999
635,2017,1,27,12,61,-39,67,8,0,-9999
636,2017,1,27,13,61,-44,72,-9999,0,-9999
637,2017,1,27,14,61,-50,93,-9999,0,-9999
638,2017,1,27,15,61,-50,98,6,0,-9999
639,2017,1,27,16,67,-50,77,-9999,0,-9999
640,2017,1,27,17,67,-61,72,-9999,0,-9999
641,2017,1,27,18,67,-72,88,6,0,-9999
642,2017,1,27,19,61,-56,72,-9999,0,-9999
643,2017,1,27,20,61,-61,57,-9999,0,-9999
644,2017,1,27,21,61,-56,77,8,0,-9999
645,2017,1,27,22,56,-50,72,-9999,0,-9999
646,2017,1,27,23,56,-50,77,-9999,0,-9999
647,2017,1,28,0,56,-50,62,8,0,-9999
648,2017,1,28,1,50,-44,82,-9999,0,-9999
649,2017,1,28,2,44,-50,88,-9999,0,-9999
650,2017,1,28,3,44,-50,57,2,0,-9999
651,2017,1,28,4,39,-50,67,4,0,-9999
652,2017,1,28,5,39,-61,51,2,0,-9999
653,2017,1,28,6,33,-67,72,6,0,-9999
654,2017,1,28,7,33,-67,77,-9999,0,-9999
655,2017,1,28,8,33,-67,77,-9999,0,-9999
656,2017,1,28,9,28,-72,72,2,0,-9999
657,2017,1,28,10,28,-72,77,4,0,-9999
658,2017,1,28,11,28,-72,98,-9999,0,-9999
659,2017,1,28,12,28,-67,62,6,0,-9999
660,2017,1,28,13,28,-72,82,-9999,0,-9999
661,2017,1,28,14,28,-67,77,-9999,0,-9999
662,2017,1,28,15,33,-56,82,6,0,-9999
663,2017,1,28,16,39,-56,103,-9999,0,-9999
664,2017,1,28,17,44,-72,77,-9999,0,-9999
665,2017,1,28,18,44,-72,88,8,0,-9999
666,2017,1,28,19,39,-67,88,-9999,0,-9999
667,2017,1,28,20,39,-61,46,-9999,0,-9999
668,2017,1,28,21,39,-61,72,8,0,-9999
669,2017,1,28,22,39,-67,72,-9999,0,-9999
670,2017,1,28,23,39,-67,62,-9999,0,-9999
671,2017,1,29,0,33,-61,62,8,0,-9999
672,2017,1,29,1,39,-61,77,-9999,0,-9999
673,2017,1,29,2,39,-67,57,-9999,0,-9999
674,2017,1,29,3,39,-61,41,8,0,-9999
675,2017,1,29,4,33,-61,41,-9999,0,-9999
676,2017,1,29,5,39,-61,26,-9999,0,-9999
677,2017,1,29,6,39,-56,36,4,0,-9999
678,2017,1,29,7,33,-56,36,2,0,-9999
679,2017,1,29,8,33,-44,31,4,0,-9999
680,2017,1,29,9,33,-50,36,4,0,-9999
681,2017,1,29,10,39,-56,46,4,0,-9999
682,2017,1,29,11,33,-56,36,-9999,0,-9999
683,2017,1,29,12,33,-56,31,6,0,-9999
684,2017,1,29,13,33,-56,41,-9999,0,-9999
685,2017,1,29,14,44,-50,46,-9999,0,-9999
686,2017,1,29,15,44,-67,51,6,0,-9999
687,2017,1,29,16,56,-78,51,-9999,0,-9999
688,2017,1,29,17,56,-94,88,-9999,0,-9999
689,2017,1,29,18,56,-94,57,4,0,-9999
690,2017,1,29,19,67,-106,82,4,0,-9999
691,2017,1,29,20,67,-100,82,4,0,-9999
692,2017,1,29,21,61,-100,51,6,0,-9999
693,2017,1,29,22,56,-100,36,-9999,0,-9999
694,2017,1,29,23,50,-94,67,4,0,-9999
695,2017,1,30,0,50,-94,62,2,0,-9999
696,2017,1,30,1,67,-89,67,-9999,0,-9999
697,2017,1,30,2,56,-89,46,-9999,0,-9999
698,2017,1,30,3,44,-78,41,4,0,-9999
699,2017,1,30,4,44,-78,57,4,0,-9999
700,2017,1,30,5,33,-72,31,4,0,-9999
701,2017,1,30,6,28,-67,41,4,0,-9999
702,2017,1,30,7,28,-67,31,-9999,0,-9999
703,2017,1,30,8,22,-72,41,-9999,0,-9999
704,2017,1,30,9,17,-61,41,6,0,-9999
705,2017,1,30,10,11,-78,57,-9999,0,-9999
706,2017,1,30,11,11,-72,51,-9999,0,-9999
707,2017,1,30,12,6,-67,31,8,0,-9999
708,2017,1,30,13,11,-72,36,-9999,0,-9999
709,2017,1,30,14,11,-106,51,-9999,0,-9999
710,2017,1,30,15,17,-117,36,8,0,-9999
711,2017,1,30,16,22,-111,51,-9999,0,-9999
712,2017,1,30,17,22,-106,72,-9999,0,-9999
713,2017,1,30,18,22,-100,72,6,0,-9999
714,2017,1,30,19,28,-106,72,-9999,0,-9999
715,2017,1,30,20,33,-117,82,-9999,0,-9999
716,2017,1,30,21,33,-128,88,6,0,-9999
717,2017,1,30,22,28,-117,57,-9999,0,-9999
718,2017,1,30,23,22,-117,67,4,0,-9999
719,2017,1,31,0,17,-122,62,2,0,-9999
720,2017,1,31,1,11,-117,57,0,0,-9999
721,2017,1,31,2,11,-122,62,0,0,-9999
722,2017,1,31,3,6,-117,57,6,0,-9999
723,2017,1,31,4,6,-128,77,-9999,0,-9999
724,2017,1,31,5,0,-133,51,4,0,-9999
725,2017,1,31,6,-6,-133,51,2,0,-9999
726,2017,1,31,7,-6,-128,41,2,0,-9999
727,2017,1,31,8,-11,-117,41,-9999,0,-9999
728,2017,1,31,9,-17,-111,46,6,0,-9999
729,2017,1,31,10,-17,-122,36,-9999,0,-9999
730,2017,1,31,11,-22,-122,15,-9999,0,-9999
731,2017,1,31,12,-17,-122,31,8,0,-9999
732,2017,1,31,13,-17,-122,41,-9999,0,-9999
733,2017,1,31,14,-11,-106,41,-9999,0,-9999
734,2017,1,31,15,-11,-100,46,8,-1,-9999
735,2017,1,31,16,-22,-56,31,-9999,3,-9999
736,2017,1,31,17,-9999,-9999,36,-9999,3,-9999
737,2017,1,31,18,-11,-39,41,8,3,8
738,2017,1,31,19,-9999,-9999,46,-9999,5,-9999
739,2017,1,31,20,-6,-33,46,-9999,3,-9999
740,2017,1,31,21,-6,-33,41,8,-1,-9999
741,2017,1,31,22,0,-33,41,-9999,-1,-9999
742,2017,1,31,23,0,-28,21,-9999,0,-9999
743,2017,2,1,0,6,-22,26,8,0,8
744,2017,2,1,1,11,-22,36,-9999,0,-9999
745,2017,2,1,2,11,-22,0,-9999,0,-9999
746,2017,2,1,3,11,-22,21,6,0,-9999
747,2017,2,1,4,11,-17,15,-9999,0,-9999
748,2017,2,1,5,11,-17,21,-9999,0,-9999
749,2017,2,1,6,17,-11,0,8,0,-9999
750,2017,2,1,7,22,-11,26,-9999,0,-9999
751,2017,2,1,8,22,-11,26,-9999,0,-9999
752,2017,2,1,9,44,-28,51,6,0,-9999
753,2017,2,1,10,56,-28,62,-9999,0,-9999
754,2017,2,1,11,56,-33,88,-9999,0,-9999
755,2017,2,1,12,67,-39,88,6,0,-9999
756,2017,2,1,13,67,-33,77,4,0,-9999
757,2017,2,1,14,67,-44,82,-9999,0,-9999
758,2017,2,1,15,67,-44,88,6,0,-9999
759,2017,2,1,16,72,-56,67,-9999,0,-9999
760,2017,2,1,17,78,-44,46,-9999,0,-9999
761,2017,2,1,18,83,-50,77,6,0,-9999
762,2017,2,1,19,94,-44,77,-9999,0,-9999
763,2017,2,1,20,89,-50,51,-9999,0,-9999
764,2017,2,1,21,89,-39,93,8,0,-9999
765,2017,2,1,22,78,-28,67,2,0,-9999
766,2017,2,1,23,78,-28,62,-9999,0,-9999
767,2017,2,2,0,72,-17,72,8,0,-9999
768,2017,2,2,1,61,-11,46,-9999,0,-9999
769,2017,2,2,2,61,-22,67,-9999,0,-9999
770,2017,2,2,3,56,-22,72,8,0,-9999
771,2017,2,2,4,50,-28,62,-9999,0,-9999
772,2017,2,2,5,44,-33,62,2,0,-9999
773,2017,2,2,6,44,-33,62,4,0,-9999
774,2017,2,2,7,39,-44,62,4,0,-9999
775,2017,2,2,8,39,-44,31,-9999,0,-9999
776,2017,2,2,9,39,-61,21,6,0,-9999
777,2017,2,2,10,39,-61,0,-9999,0,-9999
778,2017,2,2,11,33,-50,31,-9999,0,-9999
779,2017,2,2,12,39,-39,36,8,0,-9999
780,2017,2,2,13,44,-44,67,-9999,0,-9999
781,2017,2,2,14,50,-39,46,-9999,0,-9999
782,2017,2,2,15,50,-44,72,4,0,-9999
783,2017,2,2,16,56,-61,67,2,0,-9999
784,2017,2,2,17,67,-83,51,-9999,0,-9999
785,2017,2,2,18,67,-89,113,6,0,-9999
786,2017,2,2,19,78,-111,108,-9999,0,-9999
787,2017,2,2,20,72,-89,77,-9999,0,-9999
788,2017,2,2,21,67,-89,88,6,0,-9999
789,2017,2,2,22,50,-56,67,-9999,0,-9999
790,2017,2,2,23,44,-56,67,-9999,0,-9999
791,2017,2,3,0,39,-61,62,2,0,-9999
792,2017,2,3,1,33,-61,72,4,0,-9999
793,2017,2,3,2,28,-67,62,2,0,-9999
794,2017,2,3,3,17,-72,51,2,0,-9999
795,2017,2,3,4,17,-83,51,2,0,-9999
796,2017,2,3,5,17,-94,67,2,0,-9999
797,2017,2,3,6,11,-100,57,0,0,-9999
798,2017,2,3,7,6,-106,67,0,0,-9999
799,2017,2,3,8,0,-106,72,0,0,-9999
800,2017,2,3,9,-11,-117,57,2,0,-9999
801,2017,2,3,10,-17,-122,57,4,0,-9999
802,2017,2,3,11,-22,-128,41,-9999,0,-9999
803,2017,2,3,12,-22,-122,51,6,0,-9999
804,2017,2,3,13,-22,-128,36,-9999,0,-9999
805,2017,2,3,14,-17,-122,46,-9999,0,-9999
806,2017,2,3,15,-17,-128,46,8,0,-9999
807,2017,2,3,16,-11,-122,51,-9999,0,-9999
808,2017,2,3,17,-6,-122,36,-9999,0,-9999
809,2017,2,3,18,0,-122,51,8,0,-9999
810,2017,2,3,19,11,-117,41,-9999,0,-9999
811,2017,2,3,20,11,-122,46,-9999,0,-9999
812,2017,2,3,21,11,-122,46,6,0,-9999
813,2017,2,3,22,11,-117,67,-9999,0,-9999
814,2017,2,3,23,11,-117,67,-9999,0,-9999
815,2017,2,4,0,11,-106,62,8,0,-9999
816,2017,2,4,1,6,-117,82,-9999,0,-9999
817,2017,2,4,2,0,-122,98,-9999,0,-9999
818,2017,2,4,3,-6,-128,72,4,0,-9999
819,2017,2,4,4,-11,-122,113,4,0,-9999
820,2017,2,4,5,-17,-133,103,4,0,-9999
821,2017,2,4,6,-28,-144,113,2,0,-9999
822,2017,2,4,7,-33,-139,108,0,0,-9999
823,2017,2,4,8,-33,-139,93,0,0,-9999
824,2017,2,4,9,-39,-144,67,0,0,-9999
825,2017,2,4,10,-44,-139,82,0,0,-9999
826,2017,2,4,11,-44,-150,72,0,0,-9999
827,2017,2,4,12,-44,-144,51,2,0,-9999
828,2017,2,4,13,-44,-144,62,2,0,-9999
829,2017,2,4,14,-39,-139,67,2,0,-9999
830,2017,2,4,15,-28,-144,51,2,0,-9999
831,2017,2,4,16,-17,-133,72,0,0,-9999
832,2017,2,4,17,-6,-139,67,2,0,-9999
833,2017,2,4,18,0,-144,62,2,0,-9999
834,2017,2,4,19,11,-156,67,2,0,-9999
835,2017,2,4,20,22,-144,51,0,0,-9999
836,2017,2,4,21,22,-150,51,2,0,-9999
837,2017,2,4,22,17,-156,67,2,0,-9999
838,2017,2,4,23,17,-150,57,4,0,-9999
839,2017,2,5,0,17,-144,72,6,0,-9999
840,2017,2,5,1,11,-139,41,-9999,0,-9999
841,2017,2,5,2,11,-139,72,-9999,0,-9999
842,2017,2,5,3,11,-139,82,6,0,-9999
843,2017,2,5,4,11,-139,62,-9999,0,-9999
844,2017,2,5,5,11,-133,36,-9999,0,-9999
845,2017,2,5,6,11,-128,36,8,0,-9999
846,2017,2,5,7,6,-128,51,-9999,0,-9999
847,2017,2,5,8,11,-122,36,-9999,0,-9999
848,2017,2,5,9,11,-122,36,8,0,-9999
849,2017,2,5,10,11,-100,36,-9999,0,-9999
850,2017,2,5,11,11,-94,46,-9999,0,-9999
851,2017,2,5,12,11,-78,62,6,0,-9999
852,2017,2,5,13,17,-72,62,-9999,0,-9999
853,2017,2,5,14,22,-83,72,-9999,0,-9999
854,2017,2,5,15,28,-83,51,6,0,-9999
855,2017,2,5,16,28,-78,51,-9999,0,-9999
856,2017,2,5,17,33,-72,41,-9999,0,-9999
857,2017,2,5,18,44,-78,41,8,0,-9999
858,2017,2,5,19,44,-61,26,-9999,0,-9999
859,2017,2,5,20,56,-67,46,-9999,0,-9999
860,2017,2,5,21,61,-78,51,6,0,-9999
861,2017,2,5,22,67,-78,41,-9999,0,-9999
862,2017,2,5,23,61,-78,77,-9999,0,-9999
863,2017,2,6,0,61,-78,67,4,0,-9999
864,2017,2,6,1,61,-72,51,-9999,0,-9999
865,2017,2,6,2,61,-67,67,-9999,0,-9999
866,2017,2,6,3,67,-56,57,6,0,-9999
867,2017,2,6,4,72,-56,82,-9999,0,-9999
868,2017,2,6,5,67,-56,77,4,0,-9999
869,2017,2,6,6,61,-50,62,4,0,-9999
870,2017,2,6,7,61,-50,93,4,0,-9999
871,2017,2,6,8,56,-56,93,-9999,0,-9999
872,2017,2,6,9,50,-50,93,6,0,-9999
873,2017,2,6,10,50,-67,93,-9999,0,-9999
874,2017,2,6,11,44,-67,57,4,0,-9999
875,2017,2,6,12,33,-61,62,4,0,-9999
876,2017,2,6,13,33,-78,51,4,0,-9999
877,2017,2,6,14,39,-78,46,2,0,-9999
878,2017,2,6,15,44,-78,51,2,0,-9999
879,2017,2,6,16,56,-72,62,2,0,-9999
880,2017,2,6,17,61,-72,62,2,0,-9999
881,2017,2,6,18,72,-72,36,2,0,-9999
882,2017,2,6,19,83,-67,36,2,0,-9999
883,2017,2,6,20,94,-72,31,4,0,-9999
884,2017,2,6,21,100,-61,67,2,0,-9999
885,2017,2,6,22,89,-44,77,2,0,-9999
886,2017,2,6,23,61,-11,51,2,0,-9999
887,2017,2,7,0,61,-6,41,2,0,-9999
888,2017,2,7,1,56,6,41,2,0,-9999
889,2017,2,7,2,72,22,31,4,0,-9999
890,2017,2,7,3,56,22,26,2,0,-9999
891,2017,2,7,4,61,17,26,2,0,-9999
892,2017,2,7,5,56,6,31,-9999,0,-9999
893,2017,2,7,6,44,6,36,8,0,-9999
894,2017,2,7,7,39,11,36,-9999,0,-9999
895,2017,2,7,8,33,11,36,-9999,0,-9999
896,2017,2,7,9,33,6,36,8,0,-9999
897,2017,2,7,10,39,17,26,-9999,0,-9999
898,2017,2,7,11,39,17,21,-9999,-1,-9999
899,2017,2,7,12,39,17,46,8,10,10
900,2017,2,7,13,44,17,62,-9999,-1,-9999
901,2017,2,7,14,39,22,62,-9999,-1,-9999
902,2017,2,7,15,50,22,77,8,-1,-9999
903,2017,2,7,16,44,17,67,-9999,-1,-9999
904,2017,2,7,17,39,17,72,-9999,5,-9999
905,2017,2,7,18,39,17,62,8,8,50
906,2017,2,7,19,33,11,51,-9999,-1,-9999
907,2017,2,7,20,33,17,46,-9999,3,-9999
908,2017,2,7,21,39,17,51,8,0,-9999
909,2017,2,7,22,39,17,51,-9999,0,-9999
910,2017,2,7,23,39,17,62,-9999,-1,-9999
911,2017,2,8,0,39,22,57,8,0,3
912,2017,2,8,1,39,22,41,-9999,0,-9999
913,2017,2,8,2,39,22,57,-9999,0,-9999
914,2017,2,8,3,39,22,57,9,0,-9999
915,2017,2,8,4,39,33,36,9,0,-9999
916,2017,2,8,5,39,28,51,9,0,-9999
917,2017,2,8,6,39,33,41,9,0,-9999
918,2017,2,8,7,39,33,26,9,0,-9999
919,2017,2,8,8,39,39,15,-9999,0,-9999
920,2017,2,8,9,44,33,31,8,3,-9999
921,2017,2,8,10,44,33,21,-9999,3,-9999
922,2017,2,8,11,44,39,0,-9999,0,-9999
923,2017,2,8,12,56,39,15,4,0,5
924,2017,2,8,13,61,44,0,-9999,0,-9999
925,2017,2,8,14,94,61,21,-9999,0,-9999
926,2017,2,8,15,122,83,31,6,0,-9999
927,2017,2,8,16,150,78,57,-9999,0,-9999
928,2017,2,8,17,139,72,51,-9999,0,-9999
929,2017,2,8,18,161,67,36,6,0,-9999
930,2017,2,8,19,156,44,51,-9999,0,-9999
931,2017,2,8,20,156,44,41,-9999,0,-9999
932,2017,2,8,21,144,33,46,6,0,-9999
933,2017,2,8,22,128,22,51,-9999,0,-9999
934,2017,2,8,23,106,6,57,-9999,0,-9999
935,2017,2,9,0,100,-17,46,8,0,-9999
936,2017,2,9,1,94,-6,26,-9999,0,-9999
937,2017,2,9,2,89,-11,46,-9999,0,-9999
938,2017,2,9,3,83,-6,36,6,0,-9999
939,2017,2,9,4,67,0,41,-9999,0,-9999
940,2017,2,9,5,67,-6,41,-9999,0,-9999
941,2017,2,9,6,61,-11,51,6,0,-9999
942,2017,2,9,7,56,-17,51,-9999,0,-9999
943,2017,2,9,8,50,-17,62,-9999,0,-9999
944,2017,2,9,9,44,-22,72,8,-1,-9999
945,2017,2,9,10,6,-11,57,-9999,2,-9999
946,2017,2,9,11,0,-22,77,-9999,10,-9999
947,2017,2,9,12,-6,-22,67,9,18,40
948,2017,2,9,13,-9999,-9999,108,9,20,-9999
949,2017,2,9,14,6,-11,113,9,23,-9999
950,2017,2,9,15,-11,-28,108,9,13,-9999
951,2017,2,9,16,-11,-33,118,9,8,-9999
952,2017,2,9,17,-11,-33,88,9,5,-9999
953,2017,2,9,18,-11,-44,93,9,3,70
954,2017,2,9,19,-17,-61,103,-9999,-1,-9999
955,2017,2,9,20,-22,-78,124,-9999,-1,-9999
956,2017,2,9,21,-22,-94,124,8,-1,-9999
957,2017,2,9,22,-22,-111,113,-9999,0,-9999
958,2017,2,9,23,-33,-128,103,-9999,0,-9999
959,2017,2,10,0,-44,-133,108,4,0,-1
960,2017,2,10,1,-44,-139,144,4,0,-9999
961,2017,2,10,2,-50,-144,134,2,0,-9999
962,2017,2,10,3,-50,-139,82,2,0,-9999
963,2017,2,10,4,-72,-161,103,2,0,-9999
964,2017,2,10,5,-72,-161,93,0,0,-9999
965,2017,2,10,6,-72,-150,57,6,0,-9999
966,2017,2,10,7,-67,-150,62,2,0,-9999
967,2017,2,10,8,-67,-150,82,0,0,-9999
968,2017,2,10,9,-67,-144,77,0,0,-9999
969,2017,2,10,10,-67,-139,77,0,0,-9999
970,2017,2,10,11,-56,-133,77,0,0,-9999
971,2017,2,10,12,-50,-144,77,2,0,-9999
972,2017,2,10,13,-50,-167,62,2,0,-9999
973,2017,2,10,14,-47,-166,77,2,0,-9999
974,2017,2,10,15,-39,-161,77,2,0,-9999
975,2017,2,10,16,-28,-139,77,2,0,-9999
976,2017,2,10,17,-16,-128,77,2,0,-9999
977,2017,2,10,18,-14,-134,93,4,0,-9999
978,2017,2,10,19,-11,-122,98,4,0,-9999
979,2017,2,10,20,-11,-122,98,-9999,0,-9999
980,2017,2,10,21,-6,-111,93,6,0,-9999
981,2017,2,10,22,0,-111,51,-9999,0,-9999
982,2017,2,10,23,-6,-106,57,-9999,0,-9999
983,2017,2,11,0,-6,-106,57,8,0,-9999
984,2017,2,11,1,-6,-100,46,-9999,0,-9999
985,2017,2,11,2,-6,-106,62,-9999,0,-9999
986,2017,2,11,3,-11,-83,57,8,-1,-9999
987,2017,2,11,4,-11,-72,26,-9999,-1,-9999
988,2017,2,11,5,-6,-78,26,-9999,0,-9999
989,2017,2,11,6,-6,-67,26,8,0,-1
990,2017,2,11,7,-6,-56,26,-9999,0,-9999
991,2017,2,11,8,0,-50,21,-9999,0,-9999
992,2017,2,11,9,6,-39,15,8,0,-9999
993,2017,2,11,10,17,-28,0,-9999,0,-9999
994,2017,2,11,11,17,-22,26,-9999,0,-9999
995,2017,2,11,12,39,-39,36,8,0,-9999
996,2017,2,11,13,39,-44,31,-9999,0,-9999
997,2017,2,11,14,44,-44,36,-9999,0,-9999
998,2017,2,11,15,56,-50,21,6,0,-9999
999,2017,2,11,16,56,-56,46,-9999,0,-9999
1000,2017,2,11,17,61,-56,26,-9999,0,-9999
1001,2017,2,11,18,67,-50,26,6,0,-9999
1002,2017,2,11,19,72,-50,15,-9999,0,-9999
1003,2017,2,11,20,83,-50,0,-9999,0,-9999
1004,2017,2,11,21,89,-33,0,6,0,-9999
1005,2017,2,11,22,83,-33,15,-9999,0,-9999
1006,2017,2,11,23,61,-17,31,-9999,0,-9999
1007,2017,2,12,0,61,-28,31,6,0,-9999
1008,2017,2,12,1,50,-11,21,-9999,0,-9999
1009,2017,2,12,2,50,-22,15,-9999,0,-9999
1010,2017,2,12,3,33,0,21,6,0,-9999
1011,2017,2,12,4,33,0,21,-9999,0,-9999
1012,2017,2,12,5,33,0,21,-9999,0,-9999
1013,2017,2,12,6,33,-6,21,8,0,-9999
1014,2017,2,12,7,33,-11,26,-9999,0,-9999
1015,2017,2,12,8,28,-17,51,-9999,0,-9999
1016,2017,2,12,9,22,-33,51,8,0,-9999
1017,2017,2,12,10,17,-28,41,-9999,0,-9999
1018,2017,2,12,11,11,-28,41,-9999,3,-9999
1019,2017,2,12,12,6,-28,62,8,5,5
1020,2017,2,12,13,6,-28,46,-9999,-1,-9999
1021,2017,2,12,14,0,-28,67,-9999,-1,-9999
1022,2017,2,12,15,0,-22,72,8,-1,-9999
1023,2017,2,12,16,0,-22,103,-9999,20,-9999
1024,2017,2,12,17,0,-17,67,-9999,23,-9999
1025,2017,2,12,18,6,-11,46,8,30,70
1026,2017,2,12,19,11,-6,51,-9999,8,-9999
1027,2017,2,12,20,17,0,57,-9999,-1,-9999
1028,2017,2,12,21,22,6,57,8,5,-9999
1029,2017,2,12,22,33,11,57,-9999,3,-9999
1030,2017,2,12,23,22,6,46,-9999,5,-9999
1031,2017,2,13,0,28,11,51,8,3,30
1032,2017,2,13,1,28,6,51,-9999,0,-9999
1033,2017,2,13,2,28,6,41,-9999,0,-9999
1034,2017,2,13,3,22,6,31,2,0,-9999
1035,2017,2,13,4,28,0,36,2,0,-9999
1036,2017,2,13,5,44,6,46,-9999,0,-9999
