params,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_epsilon,param_fit_intercept,param_l1_ratio,param_learning_rate,param_loss,param_penalty,param_shuffle,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00641414523125,0.00120708346367,-4298597361.71,-4005745933.93,20.00001,1.0000000000000001e-05,True,0.10000000000000001,constant,epsilon_insensitive,l2,False,221,-6604587020.56,-3733314787.58,-4667897576.2,-3867207675.27,-3162287438.4,-4094992958.71,-3368742318.14,-4049740722.49,-2964546695.9,-4144976609.66,-3562021695.09,-4012601016.19,-4631196227.91,-3873822570.32,-5427499921.49,-4269311131.2,0.00302956870742,0.000663926529717,1189384267.49,161869821.06
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.0058319568634,0.000940531492233,-0.0261590609477,-0.0164333904987,20.00001,1.0000000000000001e-05,True,0.10000000000000001,constant,epsilon_insensitive,elasticnet,True,13,-0.0347910361234,-0.0164025837972,-0.0370181794379,-0.00602096827148,-0.0176977683288,-0.0459295653407,-0.0592198010031,-0.0386144664885,-0.0122713935728,-0.00765919656011,-0.000568444069114,-0.0101819570651,-0.0205353400325,-2.87688548319e-05,-0.0271705250141,-0.00662961761151,0.00105610620662,0.000150865063711,0.0167236125338,0.0156194446981
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': True, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00549885630608,0.000943511724472,-0.11103411738,-0.0992430164147,20.00001,1.0000000000000001e-05,True,0.10000000000000001,constant,epsilon_insensitive,elasticnet,False,26,-0.154440839526,-0.0945736070549,-0.190123528883,-0.0895578156375,-0.0544036250754,-0.107827564158,-0.120218111613,-0.0960641275623,-0.0929492186661,-0.100499356855,-0.0559599298591,-0.106744397543,-0.0486640836034,-0.107213788746,-0.171513601813,-0.0914634737593,0.000614826212172,0.000203851507999,0.0528425205105,0.00690389290355
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00498434901237,0.000878304243088,-0.193048058101,-0.156435648752,20.00001,1.0000000000000001e-05,False,0.0,invscaling,huber,l2,True,30,-0.582983864894,-0.315826445107,-0.165486263005,-0.220675531684,-0.107564812954,-0.0952275360493,-0.0168465502908,-0.048852829796,-0.109102343606,-0.188621133161,-0.149242024846,-0.112151178847,-0.292915525756,-0.135071683551,-0.120243079456,-0.135058851822,0.000855317684265,0.00017787457883,0.164089864886,0.0780729551881
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00526070594788,0.00102093815804,-0.00508530978676,0.000376917171759,20.00001,1.0000000000000001e-05,False,0.0,invscaling,huber,l2,False,4,0.00232188571958,0.000351779862621,-0.00349729906572,-0.000196183106506,-0.00385559835623,0.000830672235154,-0.000601746086385,8.66320655906e-05,-3.19709979935e-06,0.000383604674512,-0.00426911378894,0.000572332205667,-0.0180150033888,0.0007557271513,-0.0127624062278,0.000230772285731,0.000878039232844,0.000193158650367,0.00643828091044,0.000320609185801
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00640779733658,0.00098043680191,-0.193048058101,-0.156435648752,20.00001,1.0000000000000001e-05,False,0.0,invscaling,huber,elasticnet,True,30,-0.582983864894,-0.315826445107,-0.165486263005,-0.220675531684,-0.107564812954,-0.0952275360493,-0.0168465502908,-0.048852829796,-0.109102343606,-0.188621133161,-0.149242024846,-0.112151178847,-0.292915525756,-0.135071683551,-0.120243079456,-0.135058851822,0.00242348765029,0.000260325461088,0.164089864886,0.0780729551881
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.0061813890934,0.00107136368752,-0.00508530978676,0.000376917171759,20.00001,1.0000000000000001e-05,False,0.0,invscaling,huber,elasticnet,False,4,0.00232188571958,0.000351779862621,-0.00349729906572,-0.000196183106506,-0.00385559835623,0.000830672235154,-0.000601746086385,8.66320655906e-05,-3.19709979935e-06,0.000383604674512,-0.00426911378894,0.000572332205667,-0.0180150033888,0.0007557271513,-0.0127624062278,0.000230772285731,0.00077947104002,0.00020242333886,0.00643828091044,0.000320609185801
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00470879673958,0.000917196273804,-39001561.3012,-36427742.0982,20.00001,1.0000000000000001e-05,False,0.0,invscaling,epsilon_insensitive,l2,True,174,-55928621.5966,-31619117.4597,-41034548.2331,-33999017.7834,-29694004.0877,-38439168.7819,-28825462.2444,-34656793.4017,-26148753.1799,-36575325.5617,-32972654.2949,-37145008.9679,-47774358.6927,-39945746.0267,-49634088.0801,-39041758.8022,0.00077899409264,0.000213284908735,10442682.9376,2644554.70996
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.0052136182785,0.00102835893631,-33195445.7206,-30884073.3265,20.00001,1.0000000000000001e-05,False,0.0,invscaling,epsilon_insensitive,l2,False,168,-50522220.0941,-28536890.4859,-35685761.3585,-29562905.7801,-24169903.0683,-31305243.1924,-25752265.813,-30958546.0394,-22658081.1563,-31687446.7868,-27232313.5069,-30673945.8053,-35425818.2827,-29644731.781,-44117202.4851,-34702876.7409,0.000736009323439,0.000233651264283,9448111.31801,1740921.83519
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00726824998856,0.00135213136673,-39001561.3012,-36427742.0982,20.00001,1.0000000000000001e-05,False,0.0,invscaling,epsilon_insensitive,elasticnet,True,174,-55928621.5966,-31619117.4597,-41034548.2331,-33999017.7834,-29694004.0877,-38439168.7819,-28825462.2444,-34656793.4017,-26148753.1799,-36575325.5617,-32972654.2949,-37145008.9679,-47774358.6927,-39945746.0267,-49634088.0801,-39041758.8022,0.00356217943674,0.00100750830903,10442682.9376,2644554.70996
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.0058661699295,0.000933736562729,-33195445.7206,-30884073.3265,20.00001,1.0000000000000001e-05,False,0.0,invscaling,epsilon_insensitive,elasticnet,False,168,-50522220.0941,-28536890.4859,-35685761.3585,-29562905.7801,-24169903.0683,-31305243.1924,-25752265.813,-30958546.0394,-22658081.1563,-31687446.7868,-27232313.5069,-30673945.8053,-35425818.2827,-29644731.781,-44117202.4851,-34702876.7409,0.000665698220967,0.000125196541321,9448111.31801,1740921.83519
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00468814373016,0.00100445747375,-0.292874400398,-0.276929539779,20.00001,1.0000000000000001e-05,False,0.0,constant,huber,l2,True,33,-0.186521773297,-0.09828718323,-0.534971162237,-0.326759398393,-0.163802200892,-0.157233330213,-0.233633096323,-0.211113689628,-0.48041805171,-0.602671968262,-0.0945545876252,-0.0630664778135,-0.504274085775,-0.598081572565,-0.144820245328,-0.158222698125,0.000865464548747,0.000246583630215,0.170001513697,0.200664675667
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00432127714157,0.000854879617691,-0.0113038833574,-0.0105835567771,20.00001,1.0000000000000001e-05,False,0.0,constant,huber,l2,False,7,-0.0015059636114,-0.00362298952332,-0.0226027132821,-0.0023739470193,-0.000942730552128,-0.00440760916013,-0.0115048103764,-0.00268583286905,-0.00695584452604,-0.00298411977522,0.000646056482035,-0.00482366189409,-0.00427632556903,-0.00533036231492,-0.0432887354243,-0.0584399316609,0.000875567405597,0.000147721376136,0.0139874072034,0.0181146351801
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00543048977852,0.000962257385254,-0.292874400398,-0.276929539779,20.00001,1.0000000000000001e-05,False,0.0,constant,huber,elasticnet,True,33,-0.186521773297,-0.09828718323,-0.534971162237,-0.326759398393,-0.163802200892,-0.157233330213,-0.233633096323,-0.211113689628,-0.48041805171,-0.602671968262,-0.0945545876252,-0.0630664778135,-0.504274085775,-0.598081572565,-0.144820245328,-0.158222698125,0.000849369278597,0.000160256661958,0.170001513697,0.200664675667
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00488659739494,0.00109004974365,-0.0113038833574,-0.0105835567771,20.00001,1.0000000000000001e-05,False,0.0,constant,huber,elasticnet,False,7,-0.0015059636114,-0.00362298952332,-0.0226027132821,-0.0023739470193,-0.000942730552128,-0.00440760916013,-0.0115048103764,-0.00268583286905,-0.00695584452604,-0.00298411977522,0.000646056482035,-0.00482366189409,-0.00427632556903,-0.00533036231492,-0.0432887354243,-0.0584399316609,0.000816318801738,0.000247567445416,0.0139874072034,0.0181146351801
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00513458251953,0.00107395648956,-4335241493.32,-4047600219.54,20.00001,1.0000000000000001e-05,False,0.0,constant,epsilon_insensitive,l2,True,227,-6855886662.8,-3876396697.65,-4805115878.95,-3981093620.32,-3298960133.04,-4271095756.95,-3448882995.48,-4146146258.67,-3005842721.2,-4202572453.87,-3634216459.52,-4094062484.48,-4670261869.02,-3905738006.81,-4962765226.5,-3903696477.58,0.00121752773099,0.000331729574191,1183147620.45,141599638.304
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00474280118942,0.00102356076241,-4298597361.71,-4005745933.93,20.00001,1.0000000000000001e-05,False,0.0,constant,epsilon_insensitive,l2,False,221,-6604587020.56,-3733314787.58,-4667897576.2,-3867207675.27,-3162287438.4,-4094992958.71,-3368742318.14,-4049740722.49,-2964546695.9,-4144976609.66,-3562021695.09,-4012601016.19,-4631196227.91,-3873822570.32,-5427499921.49,-4269311131.2,0.000826289262803,0.000230164288948,1189384267.49,161869821.06
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00536000728607,0.00109550356865,-4335241493.32,-4047600219.54,20.00001,1.0000000000000001e-05,False,0.0,constant,epsilon_insensitive,elasticnet,True,227,-6855886662.8,-3876396697.65,-4805115878.95,-3981093620.32,-3298960133.04,-4271095756.95,-3448882995.48,-4146146258.67,-3005842721.2,-4202572453.87,-3634216459.52,-4094062484.48,-4670261869.02,-3905738006.81,-4962765226.5,-3903696477.58,0.0010298347152,0.000507637155695,1183147620.45,141599638.304
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.0, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00551745295525,0.00105679035187,-4298597361.71,-4005745933.93,20.00001,1.0000000000000001e-05,False,0.0,constant,epsilon_insensitive,elasticnet,False,221,-6604587020.56,-3733314787.58,-4667897576.2,-3867207675.27,-3162287438.4,-4094992958.71,-3368742318.14,-4049740722.49,-2964546695.9,-4144976609.66,-3562021695.09,-4012601016.19,-4631196227.91,-3873822570.32,-5427499921.49,-4269311131.2,0.0008527573885,0.000179026517071,1189384267.49,161869821.06
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00521031022072,0.000968247652054,-0.193048058101,-0.156435648752,20.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,huber,l2,True,30,-0.582983864894,-0.315826445107,-0.165486263005,-0.220675531684,-0.107564812954,-0.0952275360493,-0.0168465502908,-0.048852829796,-0.109102343606,-0.188621133161,-0.149242024846,-0.112151178847,-0.292915525756,-0.135071683551,-0.120243079456,-0.135058851822,0.000966117667064,0.000266185279596,0.164089864886,0.0780729551881
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00746291875839,0.00178673863411,-0.00508530978676,0.000376917171759,20.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,huber,l2,False,4,0.00232188571958,0.000351779862621,-0.00349729906572,-0.000196183106506,-0.00385559835623,0.000830672235154,-0.000601746086385,8.66320655906e-05,-3.19709979935e-06,0.000383604674512,-0.00426911378894,0.000572332205667,-0.0180150033888,0.0007557271513,-0.0127624062278,0.000230772285731,0.00480893063039,0.00204950581526,0.00643828091044,0.000320609185801
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00634524226189,0.00221100449562,-6.03955228966,-5.63818782383,20.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,huber,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000817371552455,0.00297348150268,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00555539131165,0.000965893268585,-6.03955228966,-5.63818782383,20.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,huber,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00112074145526,0.000217222739242,1.66062234161,0.19613375953
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00525999069214,0.000916987657547,-39001561.3012,-36427742.0982,20.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,epsilon_insensitive,l2,True,174,-55928621.5966,-31619117.4597,-41034548.2331,-33999017.7834,-29694004.0877,-38439168.7819,-28825462.2444,-34656793.4017,-26148753.1799,-36575325.5617,-32972654.2949,-37145008.9679,-47774358.6927,-39945746.0267,-49634088.0801,-39041758.8022,0.00100305507822,0.000178242861771,10442682.9376,2644554.70996
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00580611824989,0.00112250447273,-33195445.7206,-30884073.3265,20.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,epsilon_insensitive,l2,False,168,-50522220.0941,-28536890.4859,-35685761.3585,-29562905.7801,-24169903.0683,-31305243.1924,-25752265.813,-30958546.0394,-22658081.1563,-31687446.7868,-27232313.5069,-30673945.8053,-35425818.2827,-29644731.781,-44117202.4851,-34702876.7409,0.00110819453559,0.000230072737895,9448111.31801,1740921.83519
"{'loss': 'epsilon_insensitive', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00661897659302,0.00113162398338,-21615271.5712,-19754627.0413,20.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,epsilon_insensitive,elasticnet,True,158,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-25603723.4056,-35798539.6982,-5.36403598533,-5.67881061165,-127400899.235,-106571526.665,-19917519.5934,-15666921.773,0.000579052445657,8.82928846062e-05,41148340.8597,34932999.9102
"{'loss': 'epsilon_insensitive', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'invscaling', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00630336999893,0.00108084082603,-1769130.78105,-1694762.01151,20.00001,1.0000000000000001e-05,False,0.10000000000000001,invscaling,epsilon_insensitive,elasticnet,False,148,-4054718.77367,-2292052.01903,-3030928.65838,-2510747.8719,-583102.587007,-755159.029765,-2187327.53139,-2629230.53353,-1951821.8895,-2728889.18344,-2345132.92533,-2642006.48156,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00051032246202,0.000164150323286,1370326.17397,1145085.36318
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00459015369415,0.00105351209641,-0.292874400398,-0.276929539779,20.00001,1.0000000000000001e-05,False,0.10000000000000001,constant,huber,l2,True,33,-0.186521773297,-0.09828718323,-0.534971162237,-0.326759398393,-0.163802200892,-0.157233330213,-0.233633096323,-0.211113689628,-0.48041805171,-0.602671968262,-0.0945545876252,-0.0630664778135,-0.504274085775,-0.598081572565,-0.144820245328,-0.158222698125,0.000872399538459,0.000316865730907,0.170001513697,0.200664675667
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'l2', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00492405891418,0.00106629729271,-0.0113038833574,-0.0105835567771,20.00001,1.0000000000000001e-05,False,0.10000000000000001,constant,huber,l2,False,7,-0.0015059636114,-0.00362298952332,-0.0226027132821,-0.0023739470193,-0.000942730552128,-0.00440760916013,-0.0115048103764,-0.00268583286905,-0.00695584452604,-0.00298411977522,0.000646056482035,-0.00482366189409,-0.00427632556903,-0.00533036231492,-0.0432887354243,-0.0584399316609,0.00100184083409,0.000155049311094,0.0139874072034,0.0181146351801
"{'loss': 'huber', 'shuffle': True, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00541454553604,0.00110355019569,-6.03955228966,-5.63818782383,20.00001,1.0000000000000001e-05,False,0.10000000000000001,constant,huber,elasticnet,True,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.000900815088956,0.000294413254271,1.66062234161,0.19613375953
"{'loss': 'huber', 'shuffle': False, 'fit_intercept': False, 'l1_ratio': 0.10000000000000001, 'learning_rate': 'constant', 'penalty': 'elasticnet', 'epsilon': 1.0000000000000001e-05, 'alpha': 20.00001}",0.00558745861053,0.0010399222374,-6.03955228966,-5.63818782383,20.00001,1.0000000000000001e-05,False,0.10000000000000001,constant,huber,elasticnet,False,61,-9.51160749333,-5.31798901802,-6.1878262733,-5.57311470237,-4.71699083799,-5.80352468212,-4.55499186675,-5.82031918144,-4.09786055475,-5.93886010581,-5.36403598533,-5.67881061165,-7.23937236016,-5.45201697841,-6.64373294564,-5.52086731078,0.00123721529289,0.000227325699848,1.66062234161,0.19613375953
